Site_Tn,location,transect,date,ID,cam_ID,start_time,top1,det_conf_mean,track_ID_imgs,top1_imgs,top1_prob_mean,top1_prob_weighted
HLI_1,HLI,1,2024-07-24,cam36_457,seppi-cam36,2024-07-24T15:56:48Z,fly_sarco,0.89,145,89,0.71,0.44
HLI_1,HLI,1,2024-07-24,cam36_458,seppi-cam36,2024-07-24T15:59:18Z,fly,0.88,37,11,0.54,0.16
HLI_1,HLI,1,2024-07-24,cam36_461,seppi-cam36,2024-07-24T15:59:58Z,bug,0.89,33,15,0.54,0.25
HLI_1,HLI,1,2024-07-24,cam36_462,seppi-cam36,2024-07-24T16:00:35Z,fly_sarco,0.87,27,16,0.43,0.25
HLI_1,HLI,1,2024-07-24,cam36_463,seppi-cam36,2024-07-24T16:01:07Z,fly_sarco,0.89,25,20,0.66,0.53
HLI_1,HLI,1,2024-07-24,cam36_466,seppi-cam36,2024-07-24T16:02:41Z,fly,0.89,8,4,0.54,0.27
HLI_1,HLI,1,2024-07-24,cam36_467,seppi-cam36,2024-07-24T16:02:49Z,fly,0.86,6,3,0.5,0.25
HLI_1,HLI,1,2024-07-24,cam36_471,seppi-cam36,2024-07-24T16:03:19Z,none_dirt,0.7,9,7,0.88,0.68
HLI_1,HLI,1,2024-07-24,cam36_472,seppi-cam36,2024-07-24T16:03:30Z,fly_small,0.59,4,3,0.69,0.52
HLI_1,HLI,1,2024-07-24,cam36_482,seppi-cam36,2024-07-24T16:23:21Z,none_dirt,0.61,18,15,0.79,0.66
HLI_1,HLI,1,2024-07-24,cam36_500,seppi-cam36,2024-07-24T16:29:08Z,fly,0.94,49,16,0.61,0.2
WUP_3,WUP,3,2024-07-29,cam36_74,seppi-cam36,2024-07-29T11:01:54Z,fly_sarco,0.92,53,52,0.87,0.85
WUP_3,WUP,3,2024-07-29,cam36_82,seppi-cam36,2024-07-29T11:02:49Z,fly_sarco,0.93,24,23,0.73,0.7
WUP_3,WUP,3,2024-07-29,cam36_118,seppi-cam36,2024-07-29T11:18:40Z,wasp,0.94,19,14,0.63,0.46
WUP_3,WUP,3,2024-07-29,cam36_304,seppi-cam36,2024-07-29T12:03:54Z,none_dirt,0.61,7,5,0.75,0.54
WUP_3,WUP,3,2024-07-29,cam36_308,seppi-cam36,2024-07-29T12:04:01Z,fly_small,0.64,9,4,0.46,0.2
WUP_3,WUP,3,2024-07-29,cam36_617,seppi-cam36,2024-07-29T12:17:41Z,bee_bombus,0.89,19,8,0.88,0.37
WUP_3,WUP,3,2024-07-29,cam36_635,seppi-cam36,2024-07-29T12:19:47Z,fly_small,0.66,16,6,0.64,0.24
WUP_3,WUP,3,2024-07-29,cam36_665,seppi-cam36,2024-07-29T12:20:41Z,other,0.56,4,2,0.57,0.28
WUP_3,WUP,3,2024-07-29,cam36_670,seppi-cam36,2024-07-29T12:24:21Z,none_bg,0.76,5,4,0.89,0.71
WUP_3,WUP,3,2024-07-29,cam36_671,seppi-cam36,2024-07-29T12:24:27Z,fly,0.9,35,34,0.86,0.84
WUP_3,WUP,3,2024-07-29,cam36_816,seppi-cam36,2024-07-29T13:00:02Z,none_bg,0.88,3,2,0.89,0.59
WUP_3,WUP,3,2024-07-29,cam36_818,seppi-cam36,2024-07-29T13:00:11Z,fly,0.9,4,2,0.66,0.33
WUP_3,WUP,3,2024-07-29,cam36_950,seppi-cam36,2024-07-29T13:21:10Z,wasp,0.88,16,15,0.87,0.82
WUP_3,WUP,3,2024-07-29,cam36_951,seppi-cam36,2024-07-29T13:21:15Z,wasp,0.91,4,4,0.89,0.89
WUP_3,WUP,3,2024-07-29,cam36_954,seppi-cam36,2024-07-29T13:21:50Z,none_dirt,0.69,5,2,0.56,0.22
WUP_3,WUP,3,2024-07-29,cam36_1118,seppi-cam36,2024-07-29T13:38:28Z,none_bg,0.75,4,3,0.75,0.56
WUP_3,WUP,3,2024-07-29,cam36_1228,seppi-cam36,2024-07-29T13:48:34Z,beetle_cocci,0.89,6,6,0.91,0.91
WUP_3,WUP,3,2024-07-29,cam36_1373,seppi-cam36,2024-07-29T14:16:18Z,none_dirt,0.64,14,14,0.84,0.84
WUP_3,WUP,3,2024-07-29,cam36_1374,seppi-cam36,2024-07-29T14:16:41Z,none_dirt,0.6,39,22,0.49,0.28
WUP_3,WUP,3,2024-07-29,cam36_1375,seppi-cam36,2024-07-29T14:17:24Z,other,0.8,4,2,0.56,0.28
WUP_3,WUP,3,2024-07-29,cam36_1428,seppi-cam36,2024-07-29T14:26:04Z,fly,0.89,3,3,0.63,0.63
WUP_3,WUP,3,2024-07-29,cam36_1466,seppi-cam36,2024-07-29T14:38:02Z,beetle_oedem,0.81,54,28,0.54,0.28
WUP_3,WUP,3,2024-07-29,cam36_1491,seppi-cam36,2024-07-29T14:46:25Z,none_bg,0.81,3,2,0.9,0.6
WUP_3,WUP,3,2024-07-29,cam36_1508,seppi-cam36,2024-07-29T15:11:10Z,none_bg,0.81,3,2,0.9,0.6
WUP_3,WUP,3,2024-07-29,cam36_1551,seppi-cam36,2024-07-29T16:06:09Z,none_dirt,0.65,5,5,0.92,0.92
WUP_3,WUP,3,2024-07-29,cam36_1552,seppi-cam36,2024-07-29T16:06:19Z,none_dirt,0.67,5,4,0.91,0.73
WUP_3,WUP,3,2024-07-29,cam36_1565,seppi-cam36,2024-07-29T16:08:44Z,none_bg,0.81,3,3,0.9,0.9
WUP_3,WUP,3,2024-07-29,cam36_1568,seppi-cam36,2024-07-29T16:23:04Z,none_bg,0.79,3,2,0.9,0.6
WUP_3,WUP,3,2024-07-29,cam36_1579,seppi-cam36,2024-07-29T16:25:49Z,none_bg,0.76,3,3,0.9,0.9
WDG_5,WDG,5,2024-07-30,cam36_68,seppi-cam36,2024-07-30T12:12:03Z,fly_sarco,0.9,23,14,0.78,0.47
WDG_5,WDG,5,2024-07-30,cam36_75,seppi-cam36,2024-07-30T12:12:28Z,fly_sarco,0.9,14,13,0.65,0.6
WDG_5,WDG,5,2024-07-30,cam36_77,seppi-cam36,2024-07-30T12:12:32Z,fly_sarco,0.85,15,9,0.51,0.31
WDG_5,WDG,5,2024-07-30,cam36_114,seppi-cam36,2024-07-30T12:32:18Z,beetle_cocci,0.83,3,3,0.9,0.9
BUH_1,BUH,1,2024-08-13,cam36_2,seppi-cam36,2024-08-13T11:20:54Z,fly,0.86,11,11,0.89,0.89
BUH_1,BUH,1,2024-08-13,cam36_5,seppi-cam36,2024-08-13T13:59:36Z,fly_sarco,0.91,3,2,0.48,0.32
WED_5,WED,5,2024-07-11,cam37_42,seppi-cam37,2024-07-11T13:16:40Z,beetle_cocci,0.86,31,30,0.88,0.85
WED_5,WED,5,2024-07-11,cam37_84,seppi-cam37,2024-07-11T13:20:26Z,hfly_episyr,0.9,5,3,0.91,0.55
WED_5,WED,5,2024-07-11,cam37_117,seppi-cam37,2024-07-11T13:53:10Z,none_bg,0.71,97,53,0.57,0.31
WED_5,WED,5,2024-07-11,cam37_136,seppi-cam37,2024-07-11T13:55:07Z,none_dirt,0.62,4,4,0.88,0.88
WED_5,WED,5,2024-07-11,cam37_137,seppi-cam37,2024-07-11T14:00:47Z,none_bg,0.75,8,5,0.6,0.38
WED_5,WED,5,2024-07-11,cam37_146,seppi-cam37,2024-07-11T14:30:41Z,fly_small,0.78,60,41,0.82,0.56
WED_5,WED,5,2024-07-11,cam37_147,seppi-cam37,2024-07-11T15:19:40Z,fly,0.7,3,2,0.87,0.58
WED_5,WED,5,2024-07-11,cam37_260,seppi-cam37,2024-07-11T16:07:38Z,none_dirt,0.84,132,118,0.78,0.7
WED_5,WED,5,2024-07-11,cam37_264,seppi-cam37,2024-07-11T16:12:25Z,fly,0.91,13,13,0.84,0.84
WED_5,WED,5,2024-07-11,cam37_270,seppi-cam37,2024-07-11T16:15:55Z,none_bg,0.75,11,4,0.77,0.28
WED_5,WED,5,2024-07-11,cam37_275,seppi-cam37,2024-07-11T16:16:11Z,none_dirt,0.64,5,3,0.64,0.38
WED_5,WED,5,2024-07-11,cam37_283,seppi-cam37,2024-07-11T16:17:18Z,none_dirt,0.69,4,3,0.89,0.67
WED_5,WED,5,2024-07-11,cam37_306,seppi-cam37,2024-07-11T16:43:33Z,none_bg,0.69,3,3,0.89,0.89
WED_5,WED,5,2024-07-11,cam37_326,seppi-cam37,2024-07-11T16:55:10Z,none_dirt,0.92,25,24,0.74,0.71
WED_5,WED,5,2024-07-11,cam37_335,seppi-cam37,2024-07-11T17:00:55Z,none_dirt,0.84,3,2,0.88,0.59
WED_5,WED,5,2024-07-11,cam37_354,seppi-cam37,2024-07-11T17:01:38Z,none_shadow,0.97,51,36,0.42,0.3
WED_5,WED,5,2024-07-11,cam37_360,seppi-cam37,2024-07-11T17:03:19Z,bee,0.87,24,13,0.47,0.25
WED_5,WED,5,2024-07-11,cam37_378,seppi-cam37,2024-07-11T17:08:54Z,bee,0.81,8,5,0.79,0.49
WED_5,WED,5,2024-07-11,cam37_391,seppi-cam37,2024-07-11T17:25:00Z,hfly_episyr,0.87,3,2,0.9,0.6
WED_5,WED,5,2024-07-11,cam37_408,seppi-cam37,2024-07-11T17:49:14Z,hfly_episyr,0.88,12,11,0.89,0.82
WED_5,WED,5,2024-07-11,cam37_416,seppi-cam37,2024-07-11T17:52:52Z,hfly_episyr,0.83,10,10,0.89,0.89
STP_5,STP,5,2024-07-14,cam37_204,seppi-cam37,2024-07-14T10:20:55Z,beetle,0.83,17,11,0.6,0.39
STP_5,STP,5,2024-07-14,cam37_348,seppi-cam37,2024-07-14T10:25:22Z,none_dirt,0.74,6,5,0.82,0.68
STP_5,STP,5,2024-07-14,cam37_405,seppi-cam37,2024-07-14T10:31:54Z,none_dirt,0.76,9,9,0.89,0.89
STP_5,STP,5,2024-07-14,cam37_406,seppi-cam37,2024-07-14T10:32:05Z,none_dirt,0.73,32,31,0.9,0.87
STP_5,STP,5,2024-07-14,cam37_411,seppi-cam37,2024-07-14T10:32:47Z,none_dirt,0.8,12,10,0.91,0.76
STP_5,STP,5,2024-07-14,cam37_450,seppi-cam37,2024-07-14T10:35:54Z,fly_small,0.63,14,9,0.72,0.46
STP_5,STP,5,2024-07-14,cam37_454,seppi-cam37,2024-07-14T10:37:47Z,none_dirt,0.66,7,7,0.78,0.78
STP_5,STP,5,2024-07-14,cam37_462,seppi-cam37,2024-07-14T10:42:49Z,none_dirt,0.66,15,13,0.9,0.78
STP_5,STP,5,2024-07-14,cam37_522,seppi-cam37,2024-07-14T10:44:08Z,none_bg,0.56,3,3,0.77,0.77
STP_5,STP,5,2024-07-14,cam37_524,seppi-cam37,2024-07-14T10:44:20Z,none_dirt,0.71,31,22,0.78,0.55
STP_5,STP,5,2024-07-14,cam37_668,seppi-cam37,2024-07-14T10:47:06Z,none_bg,0.62,105,72,0.67,0.46
STP_5,STP,5,2024-07-14,cam37_695,seppi-cam37,2024-07-14T10:47:23Z,none_dirt,0.52,11,10,0.88,0.8
STP_5,STP,5,2024-07-14,cam37_703,seppi-cam37,2024-07-14T10:47:41Z,none_dirt,0.67,24,23,0.86,0.82
STP_5,STP,5,2024-07-14,cam37_1144,seppi-cam37,2024-07-14T11:12:33Z,none_bg,0.59,3,2,0.68,0.45
STP_5,STP,5,2024-07-14,cam37_1149,seppi-cam37,2024-07-14T11:12:40Z,none_dirt,0.56,9,9,0.91,0.91
STP_5,STP,5,2024-07-14,cam37_1153,seppi-cam37,2024-07-14T11:12:52Z,bee,0.88,63,52,0.77,0.64
STP_5,STP,5,2024-07-14,cam37_1161,seppi-cam37,2024-07-14T11:18:16Z,none_bg,0.77,11,9,0.42,0.34
STP_5,STP,5,2024-07-14,cam37_1192,seppi-cam37,2024-07-14T11:23:11Z,none_dirt,0.57,22,22,0.72,0.72
STP_5,STP,5,2024-07-14,cam37_1193,seppi-cam37,2024-07-14T11:23:13Z,none_dirt,0.7,32,30,0.81,0.76
STP_5,STP,5,2024-07-14,cam37_1216,seppi-cam37,2024-07-14T11:24:20Z,none_dirt,0.58,4,4,0.88,0.88
STP_5,STP,5,2024-07-14,cam37_1222,seppi-cam37,2024-07-14T11:24:27Z,fly,0.87,44,25,0.79,0.45
STP_5,STP,5,2024-07-14,cam37_1324,seppi-cam37,2024-07-14T11:27:57Z,none_bg,0.51,5,5,0.88,0.88
STP_5,STP,5,2024-07-14,cam37_1338,seppi-cam37,2024-07-14T11:29:07Z,none_bg,0.61,28,28,0.88,0.88
STP_5,STP,5,2024-07-14,cam37_1404,seppi-cam37,2024-07-14T11:30:02Z,none_bg,0.54,7,7,0.88,0.88
STP_5,STP,5,2024-07-14,cam37_1414,seppi-cam37,2024-07-14T11:31:08Z,none_bg,0.53,3,3,0.88,0.88
STP_5,STP,5,2024-07-14,cam37_1418,seppi-cam37,2024-07-14T11:34:45Z,none_bg,0.57,6,6,0.79,0.79
STP_5,STP,5,2024-07-14,cam37_1420,seppi-cam37,2024-07-14T11:35:12Z,none_bg,0.52,3,3,0.87,0.87
STP_5,STP,5,2024-07-14,cam37_1422,seppi-cam37,2024-07-14T11:36:26Z,none_dirt,0.67,3,3,0.84,0.84
STP_5,STP,5,2024-07-14,cam37_1426,seppi-cam37,2024-07-14T11:37:30Z,none_dirt,0.56,7,7,0.91,0.91
STP_5,STP,5,2024-07-14,cam37_1634,seppi-cam37,2024-07-14T11:48:54Z,fly_sarco,0.96,19,18,0.89,0.84
STP_5,STP,5,2024-07-14,cam37_1708,seppi-cam37,2024-07-14T12:09:20Z,none_dirt,0.74,15,15,0.91,0.91
STP_5,STP,5,2024-07-14,cam37_1728,seppi-cam37,2024-07-14T12:22:20Z,none_dirt,0.75,31,30,0.91,0.88
STP_5,STP,5,2024-07-14,cam37_1729,seppi-cam37,2024-07-14T12:22:44Z,none_dirt,0.74,5,5,0.87,0.87
STP_5,STP,5,2024-07-14,cam37_1739,seppi-cam37,2024-07-14T12:22:51Z,none_dirt,0.74,23,23,0.92,0.92
STP_5,STP,5,2024-07-14,cam37_1742,seppi-cam37,2024-07-14T12:23:27Z,none_dirt,0.55,31,31,0.91,0.91
STP_5,STP,5,2024-07-14,cam37_1743,seppi-cam37,2024-07-14T12:24:02Z,none_dirt,0.64,41,41,0.91,0.91
STP_5,STP,5,2024-07-14,cam37_1744,seppi-cam37,2024-07-14T12:24:22Z,none_dirt,0.59,6,4,0.6,0.4
STP_5,STP,5,2024-07-14,cam37_1749,seppi-cam37,2024-07-14T12:28:35Z,none_dirt,0.71,157,157,0.92,0.92
STP_5,STP,5,2024-07-14,cam37_1765,seppi-cam37,2024-07-14T12:37:01Z,beetle,0.91,5,2,0.38,0.15
STP_5,STP,5,2024-07-14,cam37_1927,seppi-cam37,2024-07-14T12:56:22Z,none_bg,0.58,3,2,0.75,0.5
STP_5,STP,5,2024-07-14,cam37_1928,seppi-cam37,2024-07-14T12:56:32Z,none_dirt,0.64,14,14,0.9,0.9
STP_5,STP,5,2024-07-14,cam37_1950,seppi-cam37,2024-07-14T12:59:52Z,fly,0.87,24,21,0.78,0.68
STP_5,STP,5,2024-07-14,cam37_1952,seppi-cam37,2024-07-14T13:00:03Z,none_dirt,0.57,50,50,0.88,0.88
STP_5,STP,5,2024-07-14,cam37_1981,seppi-cam37,2024-07-14T13:04:27Z,fly_sarco,0.91,18,16,0.61,0.54
STP_5,STP,5,2024-07-14,cam37_1986,seppi-cam37,2024-07-14T13:04:46Z,fly_sarco,0.96,75,75,0.86,0.86
STP_5,STP,5,2024-07-14,cam37_2292,seppi-cam37,2024-07-14T13:27:16Z,ant,0.76,3,1,0.83,0.28
STP_5,STP,5,2024-07-14,cam37_2303,seppi-cam37,2024-07-14T13:28:53Z,fly,0.89,41,19,0.69,0.32
STP_5,STP,5,2024-07-14,cam37_2316,seppi-cam37,2024-07-14T13:58:19Z,none_bg,0.58,4,3,0.74,0.55
STP_5,STP,5,2024-07-14,cam37_2322,seppi-cam37,2024-07-14T14:02:41Z,fly,0.9,22,21,0.77,0.74
STP_5,STP,5,2024-07-14,cam37_2395,seppi-cam37,2024-07-14T14:13:16Z,fly,0.87,82,63,0.72,0.55
STP_5,STP,5,2024-07-14,cam37_2400,seppi-cam37,2024-07-14T14:14:40Z,none_dirt,0.83,25,11,0.6,0.26
STP_5,STP,5,2024-07-14,cam37_2417,seppi-cam37,2024-07-14T14:15:58Z,none_dirt,0.59,10,10,0.91,0.91
STP_5,STP,5,2024-07-14,cam37_2418,seppi-cam37,2024-07-14T14:16:12Z,none_dirt,0.61,9,8,0.88,0.78
STP_5,STP,5,2024-07-14,cam37_2419,seppi-cam37,2024-07-14T14:16:26Z,none_bg,0.66,3,2,0.79,0.53
STP_5,STP,5,2024-07-14,cam37_2423,seppi-cam37,2024-07-14T14:16:40Z,none_dirt,0.65,9,9,0.92,0.92
STP_5,STP,5,2024-07-14,cam37_2431,seppi-cam37,2024-07-14T14:27:06Z,hfly_eristal,0.96,4,2,0.48,0.24
STP_5,STP,5,2024-07-14,cam37_2432,seppi-cam37,2024-07-14T14:27:10Z,bee_bombus,0.76,4,4,0.68,0.68
STP_5,STP,5,2024-07-14,cam37_2437,seppi-cam37,2024-07-14T14:29:13Z,none_shadow,0.9,4,2,0.38,0.19
STP_5,STP,5,2024-07-14,cam37_2439,seppi-cam37,2024-07-14T14:29:18Z,fly,0.89,23,9,0.62,0.24
STP_5,STP,5,2024-07-14,cam37_2450,seppi-cam37,2024-07-14T14:32:03Z,bee,0.84,35,22,0.66,0.41
STP_5,STP,5,2024-07-14,cam37_2458,seppi-cam37,2024-07-14T14:33:31Z,bee,0.9,9,8,0.88,0.78
STP_5,STP,5,2024-07-14,cam37_2466,seppi-cam37,2024-07-14T14:49:29Z,beetle_cocci,0.78,6,6,0.9,0.9
STP_5,STP,5,2024-07-14,cam37_2484,seppi-cam37,2024-07-14T15:07:05Z,bee,0.85,9,8,0.61,0.54
STP_5,STP,5,2024-07-14,cam37_2523,seppi-cam37,2024-07-14T15:14:38Z,bee,0.89,5,5,0.89,0.89
STP_5,STP,5,2024-07-14,cam37_2529,seppi-cam37,2024-07-14T15:15:57Z,none_dirt,0.74,15,12,0.83,0.66
STP_5,STP,5,2024-07-14,cam37_2589,seppi-cam37,2024-07-14T15:26:42Z,fly,0.89,19,17,0.83,0.74
STP_5,STP,5,2024-07-14,cam37_2590,seppi-cam37,2024-07-14T15:27:26Z,fly,0.89,8,8,0.87,0.87
STP_5,STP,5,2024-07-14,cam37_2595,seppi-cam37,2024-07-14T15:29:38Z,fly,0.84,8,6,0.71,0.53
STP_5,STP,5,2024-07-14,cam37_2596,seppi-cam37,2024-07-14T15:30:57Z,fly,0.92,323,321,0.9,0.89
STP_5,STP,5,2024-07-14,cam37_2598,seppi-cam37,2024-07-14T15:36:08Z,none_dirt,0.77,26,26,0.89,0.89
STP_5,STP,5,2024-07-14,cam37_2630,seppi-cam37,2024-07-14T15:56:48Z,none_dirt,0.78,16,13,0.85,0.69
STP_5,STP,5,2024-07-14,cam37_2635,seppi-cam37,2024-07-14T16:01:42Z,fly,0.85,168,160,0.82,0.78
STP_5,STP,5,2024-07-14,cam37_2639,seppi-cam37,2024-07-14T16:04:47Z,fly,0.88,115,71,0.81,0.5
STP_5,STP,5,2024-07-14,cam37_2641,seppi-cam37,2024-07-14T16:06:50Z,fly,0.91,73,70,0.88,0.84
JEP_5,JEP,5,2024-07-18,cam37_32,seppi-cam37,2024-07-18T10:06:32Z,fly_small,0.6,28,25,0.84,0.75
JEP_5,JEP,5,2024-07-18,cam37_39,seppi-cam37,2024-07-18T10:07:35Z,fly_small,0.69,3,2,0.88,0.59
JEP_5,JEP,5,2024-07-18,cam37_41,seppi-cam37,2024-07-18T10:07:39Z,fly,0.91,4,3,0.76,0.57
JEP_5,JEP,5,2024-07-18,cam37_42,seppi-cam37,2024-07-18T10:07:46Z,fly_sarco,0.93,10,6,0.48,0.29
JEP_5,JEP,5,2024-07-18,cam37_73,seppi-cam37,2024-07-18T10:08:45Z,fly_sarco,0.92,28,25,0.67,0.6
JEP_5,JEP,5,2024-07-18,cam37_74,seppi-cam37,2024-07-18T10:09:15Z,fly,0.9,68,63,0.68,0.63
JEP_5,JEP,5,2024-07-18,cam37_83,seppi-cam37,2024-07-18T10:10:29Z,fly,0.92,64,27,0.55,0.23
JEP_5,JEP,5,2024-07-18,cam37_85,seppi-cam37,2024-07-18T10:11:35Z,none_bg,0.82,6,6,0.89,0.89
JEP_5,JEP,5,2024-07-18,cam37_109,seppi-cam37,2024-07-18T10:30:04Z,fly,0.91,12,7,0.63,0.37
JEP_5,JEP,5,2024-07-18,cam37_111,seppi-cam37,2024-07-18T10:31:34Z,fly,0.92,7,3,0.86,0.37
JEP_5,JEP,5,2024-07-18,cam37_112,seppi-cam37,2024-07-18T10:31:49Z,fly,0.94,15,8,0.63,0.34
JEP_5,JEP,5,2024-07-18,cam37_193,seppi-cam37,2024-07-18T11:16:06Z,bee_bombus,0.97,49,47,0.33,0.32
JEP_5,JEP,5,2024-07-18,cam37_249,seppi-cam37,2024-07-18T11:41:51Z,fly,0.94,28,21,0.83,0.62
JEP_5,JEP,5,2024-07-18,cam37_274,seppi-cam37,2024-07-18T11:49:47Z,none_dirt,0.89,42,22,0.62,0.32
JEP_5,JEP,5,2024-07-18,cam37_294,seppi-cam37,2024-07-18T12:00:36Z,none_dirt,0.76,16,10,0.78,0.49
JEP_5,JEP,5,2024-07-18,cam37_312,seppi-cam37,2024-07-18T12:07:25Z,fly,0.89,24,9,0.62,0.23
JEP_5,JEP,5,2024-07-18,cam37_318,seppi-cam37,2024-07-18T12:07:51Z,fly,0.83,3,2,0.68,0.45
JEP_5,JEP,5,2024-07-18,cam37_324,seppi-cam37,2024-07-18T12:07:56Z,fly,0.9,22,15,0.79,0.54
JEP_5,JEP,5,2024-07-18,cam37_341,seppi-cam37,2024-07-18T12:08:21Z,fly,0.89,10,6,0.69,0.41
JEP_5,JEP,5,2024-07-18,cam37_349,seppi-cam37,2024-07-18T12:08:35Z,fly,0.91,15,15,0.7,0.7
JEP_5,JEP,5,2024-07-18,cam37_364,seppi-cam37,2024-07-18T12:08:53Z,fly,0.91,11,10,0.79,0.72
JEP_5,JEP,5,2024-07-18,cam37_375,seppi-cam37,2024-07-18T12:09:05Z,fly,0.91,5,4,0.82,0.66
JEP_5,JEP,5,2024-07-18,cam37_401,seppi-cam37,2024-07-18T12:09:15Z,fly,0.88,12,9,0.65,0.49
JEP_5,JEP,5,2024-07-18,cam37_409,seppi-cam37,2024-07-18T12:09:30Z,fly,0.92,6,6,0.75,0.75
JEP_5,JEP,5,2024-07-18,cam37_420,seppi-cam37,2024-07-18T12:09:38Z,fly,0.91,10,9,0.67,0.6
JEP_5,JEP,5,2024-07-18,cam37_423,seppi-cam37,2024-07-18T12:09:49Z,none_shadow,0.95,7,6,0.69,0.59
JEP_5,JEP,5,2024-07-18,cam37_442,seppi-cam37,2024-07-18T12:10:11Z,fly,0.91,8,6,0.64,0.48
JEP_5,JEP,5,2024-07-18,cam37_443,seppi-cam37,2024-07-18T12:10:20Z,fly,0.9,6,6,0.76,0.76
JEP_5,JEP,5,2024-07-18,cam37_448,seppi-cam37,2024-07-18T12:10:28Z,fly,0.91,6,6,0.74,0.74
JEP_5,JEP,5,2024-07-18,cam37_459,seppi-cam37,2024-07-18T12:10:35Z,fly,0.95,6,5,0.8,0.67
JEP_5,JEP,5,2024-07-18,cam37_464,seppi-cam37,2024-07-18T12:10:42Z,fly,0.85,11,9,0.7,0.57
JEP_5,JEP,5,2024-07-18,cam37_467,seppi-cam37,2024-07-18T12:10:55Z,fly,0.89,6,6,0.73,0.73
JEP_5,JEP,5,2024-07-18,cam37_476,seppi-cam37,2024-07-18T12:11:03Z,fly,0.88,4,3,0.77,0.58
JEP_5,JEP,5,2024-07-18,cam37_485,seppi-cam37,2024-07-18T12:11:10Z,fly,0.92,10,10,0.81,0.81
JEP_5,JEP,5,2024-07-18,cam37_490,seppi-cam37,2024-07-18T12:11:23Z,fly,0.92,3,3,0.88,0.88
JEP_5,JEP,5,2024-07-18,cam37_499,seppi-cam37,2024-07-18T12:11:53Z,fly,0.9,11,10,0.75,0.68
JEP_5,JEP,5,2024-07-18,cam37_519,seppi-cam37,2024-07-18T12:12:17Z,fly,0.91,25,24,0.7,0.67
JEP_5,JEP,5,2024-07-18,cam37_524,seppi-cam37,2024-07-18T12:12:44Z,bee_bombus,0.86,6,4,0.44,0.29
JEP_5,JEP,5,2024-07-18,cam37_530,seppi-cam37,2024-07-18T12:13:19Z,fly,0.93,8,7,0.84,0.74
JEP_5,JEP,5,2024-07-18,cam37_538,seppi-cam37,2024-07-18T12:13:48Z,fly,0.84,7,7,0.84,0.84
JEP_5,JEP,5,2024-07-18,cam37_557,seppi-cam37,2024-07-18T12:14:13Z,bee_bombus,0.92,4,3,0.68,0.51
JEP_5,JEP,5,2024-07-18,cam37_570,seppi-cam37,2024-07-18T12:14:23Z,fly,0.93,4,3,0.87,0.65
JEP_5,JEP,5,2024-07-18,cam37_575,seppi-cam37,2024-07-18T12:14:28Z,fly,0.95,3,3,0.85,0.85
JEP_5,JEP,5,2024-07-18,cam37_581,seppi-cam37,2024-07-18T12:14:32Z,fly,0.93,20,16,0.72,0.58
JEP_5,JEP,5,2024-07-18,cam37_586,seppi-cam37,2024-07-18T12:14:54Z,fly,0.93,12,12,0.62,0.62
JEP_5,JEP,5,2024-07-18,cam37_589,seppi-cam37,2024-07-18T12:15:07Z,fly,0.78,4,3,0.61,0.46
JEP_5,JEP,5,2024-07-18,cam37_591,seppi-cam37,2024-07-18T12:15:12Z,bee_bombus,0.89,13,8,0.67,0.41
JEP_5,JEP,5,2024-07-18,cam37_620,seppi-cam37,2024-07-18T12:16:05Z,fly,0.88,9,8,0.76,0.68
JEP_5,JEP,5,2024-07-18,cam37_632,seppi-cam37,2024-07-18T12:16:25Z,fly,0.93,6,4,0.64,0.43
JEP_5,JEP,5,2024-07-18,cam37_636,seppi-cam37,2024-07-18T12:16:32Z,fly,0.79,6,4,0.85,0.57
JEP_5,JEP,5,2024-07-18,cam37_663,seppi-cam37,2024-07-18T12:16:52Z,fly,0.89,23,19,0.53,0.44
JEP_5,JEP,5,2024-07-18,cam37_674,seppi-cam37,2024-07-18T12:17:34Z,fly,0.91,12,8,0.7,0.47
JEP_5,JEP,5,2024-07-18,cam37_683,seppi-cam37,2024-07-18T12:18:00Z,fly,0.88,5,4,0.51,0.41
JEP_5,JEP,5,2024-07-18,cam37_685,seppi-cam37,2024-07-18T12:18:07Z,fly,0.81,4,3,0.73,0.55
JEP_5,JEP,5,2024-07-18,cam37_688,seppi-cam37,2024-07-18T12:18:11Z,fly,0.87,21,18,0.64,0.55
JEP_5,JEP,5,2024-07-18,cam37_690,seppi-cam37,2024-07-18T12:18:33Z,bee_bombus,0.93,15,5,0.47,0.16
JEP_5,JEP,5,2024-07-18,cam37_695,seppi-cam37,2024-07-18T12:18:50Z,fly,0.88,9,6,0.53,0.35
JEP_5,JEP,5,2024-07-18,cam37_699,seppi-cam37,2024-07-18T12:18:59Z,fly,0.89,6,5,0.64,0.53
JEP_5,JEP,5,2024-07-18,cam37_709,seppi-cam37,2024-07-18T12:19:27Z,bee_bombus,0.84,4,4,0.58,0.58
JEP_5,JEP,5,2024-07-18,cam37_719,seppi-cam37,2024-07-18T12:19:34Z,fly,0.8,21,15,0.58,0.41
JEP_5,JEP,5,2024-07-18,cam37_725,seppi-cam37,2024-07-18T12:20:03Z,fly,0.94,4,2,0.89,0.44
JEP_5,JEP,5,2024-07-18,cam37_730,seppi-cam37,2024-07-18T12:20:18Z,fly,0.92,16,7,0.49,0.21
JEP_5,JEP,5,2024-07-18,cam37_731,seppi-cam37,2024-07-18T12:20:34Z,none_shadow,0.9,7,5,0.43,0.31
