C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-36-532834_ID302_crop.jpg,bee,2024-07-20_14-44-36-532834_ID302_crop.jpg,Correct,0.16
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-38-590446_ID302_crop.jpg,bee,2024-07-20_14-44-38-590446_ID302_crop.jpg,Correct,0.16
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-40-638128_ID302_crop.jpg,bee,2024-07-20_14-44-40-638128_ID302_crop.jpg,Correct,0.18
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-42-688126_ID302_crop.jpg,bee,2024-07-20_14-44-42-688126_ID302_crop.jpg,Correct,0.25
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-45-757605_ID302_crop.jpg,bee,2024-07-20_14-44-45-757605_ID302_crop.jpg,Correct,0.15
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-46-783049_ID302_crop.jpg,bee,2024-07-20_14-44-46-783049_ID302_crop.jpg,Correct,0.34
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-47-814382_ID302_crop.jpg,bee,2024-07-20_14-44-47-814382_ID302_crop.jpg,Correct,0.2
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-48-842540_ID302_crop.jpg,bee,2024-07-20_14-44-48-842540_ID302_crop.jpg,Correct,0.17
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-50-894518_ID302_crop.jpg,bee,2024-07-20_14-44-50-894518_ID302_crop.jpg,Correct,0.16
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-51-921337_ID302_crop.jpg,bee,2024-07-20_14-44-51-921337_ID302_crop.jpg,Correct,0.18
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-52-948830_ID302_crop.jpg,bee,2024-07-20_14-44-52-948830_ID302_crop.jpg,Correct,0.2
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-53-977637_ID302_crop.jpg,bee,2024-07-20_14-44-53-977637_ID302_crop.jpg,Correct,0.31
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-57-055224_ID302_crop.jpg,bee,2024-07-20_14-44-57-055224_ID302_crop.jpg,Correct,0.2
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-59-112567_ID302_crop.jpg,bee,2024-07-20_14-44-59-112567_ID302_crop.jpg,Correct,0.18
