taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
10295944	BOLD:AAF2146	10295944	BOLD:AAF2146	21	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Monophadnus	9002469	Monophadnus pallescens	4490281	
5029978	Ichneumon stramentor Rasnitsyn, 1981	5029978	Ichneumon stramentor Rasnitsyn, 1981	530	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Ichneumon	10301142	Ichneumon stramentor	5029978	NE
1355949	Panurgus calcaratus (Scopoli, 1763)	1355949	Panurgus calcaratus (Scopoli, 1763)	432	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Panurgus	1352891	Panurgus calcaratus	1355949	NE
1311805	Dolichovespula saxonica (Fabricius, 1793)	1311805	Dolichovespula saxonica (Fabricius, 1793)	983	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Vespidae	4490	Dolichovespula	1311794	Dolichovespula saxonica	1311805	NE
1343892	Nomada bifasciata Olivier, 1811	1343892	Nomada bifasciata Olivier, 1811	243	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Nomada	1343230	Nomada bifasciata	1343892	NE
7908	Halictidae	7908	Halictidae	174	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908					NE
10592759	BOLD:AAE0415	10592759	BOLD:AAE0415	186	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmica	1318775			
9992190	BOLD:ACP5740	9992190	BOLD:ACP5740	6	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Platygastridae	4348					
1343400	Nomada atroscutellaris Strand, 1921	1343400	Nomada atroscutellaris Strand, 1921	20	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Nomada	1343230	Nomada atroscutellaris	1343400	LC
10097732	BOLD:ABA8010	10097732	BOLD:ABA8010	27	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Pteromalidae	9447	Trichomalus	1397149	Trichomalus campestris	5047611	
1272717	Anoncus Townes, 1970	1272717	Anoncus Townes, 1970	3	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Anoncus	1272717			
9832099	BOLD:ACR4142	9832099	BOLD:ACR4142	9	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Microgaster	1256195			
4490471	Macrophya recognata Zombori, 1979	4490471	Macrophya recognata Zombori, 1979	36	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Macrophya	8605818	Macrophya recognata	4490471	NE
11554087	BOLD:AEJ1885	11554087	BOLD:AEJ1885	17	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Encyrtidae	9440	Microterys	1376573			
10405670	BOLD:AAI7597	10405670	BOLD:AAI7597	15	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Ichneumon	10301142	Ichneumon inquinatus	5030305	
9980370	BOLD:AAD2566	9980370	BOLD:AAD2566	21	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus hortorum	1340542	
10423570	BOLD:AAB0096	10423570	BOLD:AAB0096	154	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Dolichogenidea	1265820			
10319253	BOLD:AAV1142	10319253	BOLD:AAV1142	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Scelionidae	4349	Telenomus	1401305			
1340434	Bombus barbutellus (Kirby, 1802)	1340434	Bombus barbutellus (Kirby, 1802)	702	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus barbutellus	1340434	NE
4336	Bethylidae	4336	Bethylidae	27	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Bethylidae	4336					
10158368	BOLD:AAN3721	10158368	BOLD:AAN3721	20	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Clistopyga	1276208	Clistopyga incitator	1276219	
1279233	Hepiopelmus variegatorius (Panzer, 1800)	1279233	Hepiopelmus variegatorius (Panzer, 1800)	15	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Hepiopelmus	1279232	Hepiopelmus variegatorius	1279233	NE
10636440	BOLD:AAG8165	10636440	BOLD:AAG8165	89	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Diapriidae	2790	Trichopria	9173398			
1351446	Sphecodes pellucidus Smith, 1845	1351446	Sphecodes pellucidus Smith, 1845	213	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Sphecodes	1351262	Sphecodes pellucidus	1351446	NE
4077290	Tachytes Panzer, 1806	4077290	Tachytes Panzer, 1806	6	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Crabronidae	7906	Tachytes	4077290			
10119600	BOLD:ABV4973	10119600	BOLD:ABV4973	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Exochus	1302322	Exochus marklini	5031843	
10301142	Ichneumon Linnaeus, 1758	10301142	Ichneumon Linnaeus, 1758	287	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Ichneumon	10301142			
10439603	Vespa crabro germana Christ, 1791	10439603	Vespa crabro germana Christ, 1791	451	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Vespidae	4490	Vespa	1311334	Vespa crabro	1311527	
5039096	Osmia caerulescens (Linnaeus, 1758)	5039096	Osmia caerulescens (Linnaeus, 1758)	602	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Megachilidae	7911	Osmia	1337664	Osmia caerulescens	5039096	NE
10351566	BOLD:ACQ3395	10351566	BOLD:ACQ3395	17	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Figitidae	6990	Alloxysta	1334163			
1349619	Hylaeus cornutus Curtis, 1831	1349619	Hylaeus cornutus Curtis, 1831	69	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Colletidae	7905	Hylaeus	1349360	Hylaeus cornutus	1349619	NE
1357456	Andrena praecox (Scopoli, 1763)	1357456	Andrena praecox (Scopoli, 1763)	376	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena praecox	1357456	NE
8508656	Gasteruption caucasicum (Guérin-Ménéville, 1844)	8508656	Gasteruption caucasicum (Guérin-Ménéville, 1844)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Gasteruptiidae	2789	Gasteruption	1249626	Gasteruption caucasicum	8508656	NE
9560918	Urocerus gigas gigas	9560918	Urocerus gigas gigas	29	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Siricidae	7915	Urocerus	4406464	Urocerus gigas	4492208	
10434509	BOLD:ACT4029	10434509	BOLD:ACT4029	65	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Glyptapanteles	1265751			
1357276	Andrena nuptialis Pérez, 1902	1357276	Andrena nuptialis Pérez, 1902	22	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena nuptialis	1357276	LC
4496851	Neuroterus anthracinus (Curtis, 1838)	4496851	Neuroterus anthracinus (Curtis, 1838)	97	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Neuroterus	1309690	Neuroterus anthracinus	4496851	NE
9410491	Pemphredoninae	4671595	Pemphredonidae	2	FAMILY	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Pemphredonidae	4671595					
4495253	Cerceris rybyensis (Linnaeus, 1771)	4495253	Cerceris rybyensis (Linnaeus, 1771)	2171	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Crabronidae	7906	Cerceris	1312205	Cerceris rybyensis	4495253	NE
6097074	Dolerus aericeps Thomson, 1871	6097074	Dolerus aericeps Thomson, 1871	64	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Dolerus	7657055	Dolerus aericeps	6097074	NE
7417360	Diplolepis nervosa (Curtis, 1838)	7417360	Diplolepis nervosa (Curtis, 1838)	60	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Diplolepis	5032715	Diplolepis nervosa	7417360	NE
1294890	Atractodes Gravenhorst, 1829	1294890	Atractodes Gravenhorst, 1829	7	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Atractodes	1294890			
1257173	Iphiaulax impostor (Scopoli, 1763)	1257173	Iphiaulax impostor (Scopoli, 1763)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Iphiaulax	1257030	Iphiaulax impostor	1257173	NE
4337	Cephidae	4337	Cephidae	155	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cephidae	4337					
1351360	Sphecodes ferruginatus Hagens, 1882	1351360	Sphecodes ferruginatus Hagens, 1882	114	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Sphecodes	1351262	Sphecodes ferruginatus	1351360	NE
3259243	Megalodontes Latreille, 1803	3259243	Megalodontes Latreille, 1803	17	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Megalodontesidae	5430774	Megalodontes	3259243			
10053380	BOLD:AAF4022	10053380	BOLD:AAF4022	16	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Colletidae	7905	Hylaeus	1349360	Hylaeus dilatatus	8457894	
5032710	Diastrophus rubi (Bouché, 1834)	5032710	Diastrophus rubi (Bouché, 1834)	69	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Diastrophus	1309579	Diastrophus rubi	5032710	NE
10586297	BOLD:AAK6380	10586297	BOLD:AAK6380	32	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Macrophya	8605818	Macrophya alboannulata	4490456	
10618439	BOLD:AAU9229	10618439	BOLD:AAU9229	11	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Scelionidae	4349	Trimorus	1402927			
9793623	Gorytes quinquefasciatus (Panzer, 1798)	9793623	Gorytes quinquefasciatus (Panzer, 1798)	31	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Crabronidae	7906	Gorytes	4298359	Gorytes quinquefasciatus	9793623	NE
5028778	Goedartia alboguttata (Gravenhorst, 1829)	5028778	Goedartia alboguttata (Gravenhorst, 1829)	20	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Goedartia	9636301	Goedartia alboguttata	5028778	NE
1343309	Nomada ferruginata (Linnaeus, 1767)	1343309	Nomada ferruginata (Linnaeus, 1767)	160	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Nomada	1343230	Nomada ferruginata	1343309	LC
1287336	Exephanes ischioxanthus (Gravenhorst, 1829)	1287336	Exephanes ischioxanthus (Gravenhorst, 1829)	47	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Exephanes	1287332	Exephanes ischioxanthus	1287336	NE
1343367	Nomada sheppardana (Kirby, 1802)	1343367	Nomada sheppardana (Kirby, 1802)	234	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Nomada	1343230	Nomada sheppardana	1343367	NE
10491573	BOLD:ABY9039	10491573	BOLD:ABY9039	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Eumenidae	4240	Euodynerus	5037530	Euodynerus quadrifasciatus	5037693	
4492291	Pamphilius balteatus (Fallén, 1808)	4492291	Pamphilius balteatus (Fallén, 1808)	55	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Pamphiliidae	4346	Pamphilius	4406666	Pamphilius balteatus	4492291	NE
1295763	Ophion scutellaris Thomson, 1888	1295763	Ophion scutellaris Thomson, 1888	135	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Ophion	1295717	Ophion scutellaris	1295763	NE
1357663	Andrena fulvata E.Stöckhert, 1930	1357663	Andrena fulvata E.Stöckhert, 1930	118	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena fulvata	1357663	DD
1283500	Chasmias Ashmead, 1900	1283500	Chasmias Ashmead, 1900	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Chasmias	1283500			
10622091	BOLD:AAL3407	10622091	BOLD:AAL3407	14	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Eumenidae	4240	Gymnomerus	1330061	Gymnomerus laevipes	1330062	
10639823	BOLD:ABW1364	10639823	BOLD:ABW1364	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457							
9013381	Euura Newman, 1837	9013381	Euura Newman, 1837	191	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Euura	9013381			
10699539	BOLD:ADW9663	10699539	BOLD:ADW9663	85	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Diapriidae	2790					
4490229	Phymatocera aterrima (Klug, 1816)	4490229	Phymatocera aterrima (Klug, 1816)	284	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Phymatocera	9126327	Phymatocera aterrima	4490229	NE
1269075	Aphidius Nees von Esenbeck, 1818	1269075	Aphidius Nees von Esenbeck, 1818	116	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Aphidius	1269075			
10045809	BOLD:AAN1705	10045809	BOLD:AAN1705	8	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Argidae	7902	Arge	1249713	Arge rustica	6096912	
10100808	BOLD:AAU8458	10100808	BOLD:AAU8458	28	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Figitidae	6990	Alloxysta	1334163			
1357179	Andrena helvola (Linnaeus, 1758)	1357179	Andrena helvola (Linnaeus, 1758)	377	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena helvola	1357179	NE
9930813	BOLD:AAZ1454	9930813	BOLD:AAZ1454	16	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Megachilidae	7911	Coelioxys	1338333	Coelioxys mandibularis	1338626	
4494381	Psenulus schencki (Tournier, 1889)	4494381	Psenulus schencki (Tournier, 1889)	24	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Crabronidae	7906	Psenulus	4298316	Psenulus schencki	4494381	NE
9551728	Tapinoma magnum Mayr, 1861	9551728	Tapinoma magnum Mayr, 1861	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tapinoma	1316784	Tapinoma magnum	9551728	NE
9471734	Colobopsis truncata (Spinola, 1808)	1313954	Camponotus truncatus (Spinola, 1808)	99	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus truncatus	1313954	NE
10454508	BOLD:ACB8101	10454508	BOLD:ACB8101	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Pauesia	1265370			
10202671	BOLD:ABU9109	10202671	BOLD:ABU9109	37	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Plectiscus	1308186	Plectiscus impurator	1308199	
10483148	BOLD:AAI8772	10483148	BOLD:AAI8772	20	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Blennocampa	3259012	Blennocampa phyllocolpa	6097059	
1323381	Tetramorium caespitum (Linnaeus, 1758)	1323381	Tetramorium caespitum (Linnaeus, 1758)	401	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium caespitum	1323381	NE
9938433	BOLD:ACP2839	9938433	BOLD:ACP2839	7	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512					
1341852	Epeolus Latreille, 1802	1341852	Epeolus Latreille, 1802	56	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Epeolus	1341852			NE
9287782	Euura stenogaster (Förster, 1854)	4491639	Amauronematus stenogaster (Foerster, 1854)	5	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Amauronematus	4491521	Amauronematus stenogaster	4491639	NE
4490500	Macrophya erythrocnema Costa, 1859	4490500	Macrophya erythrocnema Costa, 1859	40	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Macrophya	8605818	Macrophya erythrocnema	4490500	NE
1343697	Nomada leucophthalma (Kirby, 1802)	1343697	Nomada leucophthalma (Kirby, 1802)	146	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Nomada	1343230	Nomada leucophthalma	1343697	NE
11454379	BOLD:ADN0891	11454379	BOLD:ADN0891	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Rhaestus	1282815	Rhaestus rufipes	1282819	
5026755	Lissonota coracina (Gmelin, 1790)	5026755	Lissonota coracina (Gmelin, 1790)	43	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Lissonota	1274235	Lissonota coracina	5026755	NE
1396830	Gastrancistrus acutus Walker, 1834	1396830	Gastrancistrus acutus Walker, 1834	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Pteromalidae	9447	Gastrancistrus	1386439	Gastrancistrus acutus	1396830	NE
4490480	Macrophya diversipes (Schrank, 1782)	4490480	Macrophya diversipes (Schrank, 1782)	67	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Macrophya	8605818	Macrophya diversipes	4490480	NE
1346599	Prionyx kirbii (Vander Linden, 1827)	1346599	Prionyx kirbii (Vander Linden, 1827)	175	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Sphecidae	4352	Prionyx	1346547	Prionyx kirbii	1346599	NE
9907160	BOLD:ABY5626	9907160	BOLD:ABY5626	35	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Chrysididae	7903	Chrysis	10501569			
10461069	BOLD:AAD8992	10461069	BOLD:AAD8992	76	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Tenthredopsis	4404751			
9884038	BOLD:AAI5549	9884038	BOLD:AAI5549	16	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Exotela	1268859			
4490250	Halidamia affinis (Fallén, 1807)	4490250	Halidamia affinis (Fallén, 1807)	90	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Halidamia	4404478	Halidamia affinis	4490250	NE
10297759	BOLD:AAD5869	10297759	BOLD:AAD5869	84	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Halictus	1347978			
4495207	Cerceris quadricincta (Panzer, 1799)	4495207	Cerceris quadricincta (Panzer, 1799)	89	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Crabronidae	7906	Cerceris	1312205	Cerceris quadricincta	4495207	NE
9287722	Euura proxima (Serville, 1823)	4492141	Pontania proxima (Serville, 1823)	341	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Pontania	1249675	Pontania proxima	4492141	NE
1353501	Lasioglossum Curtis, 1833	1353501	Lasioglossum Curtis, 1833	3525	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Lasioglossum	1353501			NE
1357709	Andrena argentata Smith, 1844	1357709	Andrena argentata Smith, 1844	71	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena argentata	1357709	NE
10466304	BOLD:ACO9432	10466304	BOLD:ACO9432	15	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Mesoneura	4404526	Mesoneura opaca	4492144	
10620194	BOLD:AAA2372	10620194	BOLD:AAA2372	220	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus herculeanus	1312773	
1325120	Crematogaster scutellaris (Olivier, 1792)	1325120	Crematogaster scutellaris (Olivier, 1792)	29	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster scutellaris	1325120	NE
4298268	Oxybelus Latreille, 1797	4298268	Oxybelus Latreille, 1797	107	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Crabronidae	7906	Oxybelus	4298268			
6043	Proctotrupidae	6043	Proctotrupidae	44	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Proctotrupidae	6043					
5041099	Ammophila pubescens Curtis, 1836	5041099	Ammophila pubescens Curtis, 1836	144	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Sphecidae	4352	Ammophila	1346141	Ammophila pubescens	5041099	NE
4492446	Calameuta pallipes (Klug, 1803)	4492446	Calameuta pallipes (Klug, 1803)	69	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cephidae	4337	Calameuta	4406679	Calameuta pallipes	4492446	NE
4490487	Macrophya rufipes (Linnaeus, 1758)	4490487	Macrophya rufipes (Linnaeus, 1758)	129	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Macrophya	8605818	Macrophya rufipes	4490487	NE
6097106	Dolerus cothurnatus Serville, 1823	6097106	Dolerus cothurnatus Serville, 1823	56	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Dolerus	7657055	Dolerus cothurnatus	6097106	NE
1334527	Chelostoma florisomne (Linnaeus, 1758)	1334527	Chelostoma florisomne (Linnaeus, 1758)	1015	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Megachilidae	7911	Chelostoma	1334476	Chelostoma florisomne	1334527	NE
1315215	Myrmecina graminicola (Latreille, 1802)	1315215	Myrmecina graminicola (Latreille, 1802)	81	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmecina	1315201	Myrmecina graminicola	1315215	NE
10572229	Cladius brullei (Dahlbom, 1835)	10572229	Cladius brullei (Dahlbom, 1835)	77	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Cladius	1249694	Cladius brullei	10572229	NE
1353376	Halictus pollinosus Sichel, 1860	1353376	Halictus pollinosus Sichel, 1860	35	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Halictus	1347978	Halictus pollinosus	1353376	NE
1337506	Anthophora Latreille, 1803	1337506	Anthophora Latreille, 1803	413	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Anthophora	1337506			NE
10022076	BOLD:ACP3593	10022076	BOLD:ACP3593	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Diadegma	1290824	Diadegma sordipes	1291012	
1295193	Syspasis scutellator (Gravenhorst, 1829)	1295193	Syspasis scutellator (Gravenhorst, 1829)	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Syspasis	1295172	Syspasis scutellator	1295193	NE
11476162	BOLD:AEE4241	11476162	BOLD:AEE4241	37	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Eulophidae	5505	Aprostocetus	1386834			
